CustomerID,Recency,Frequency,Monetary,Cluster
13316.0,36,4,8.695963449808064,2
13317.0,65,6,7.729594662150938,2
13318.0,0,3,6.464214402021743,0
13319.0,4,26,9.29160233605445,2
13320.0,77,4,7.345816642793289,2
13321.0,71,2,6.342755020769874,0
13322.0,16,1,5.300714491147758,0
13323.0,2,5,6.670576188703463,0
13324.0,35,10,8.871077244439467,2
13325.0,81,1,6.516636764580894,0
13327.0,38,8,8.196649026863438,2
13328.0,315,1,7.17738539082617,1
13329.0,31,2,6.672032945461067,0
13330.0,92,3,7.040475092365302,0
13332.0,13,1,5.863347044327539,0
13334.0,81,3,8.17126599722425,2
13336.0,76,1,6.679749928251019,0
13338.0,157,1,6.190356388619899,1
13339.0,200,1,6.758233867538541,1
13340.0,44,7,9.28149570365981,2
13341.0,260,1,6.65524728153801,1
13343.0,177,1,5.870510865261174,1
13344.0,67,3,7.841775903285653,2
13345.0,287,1,5.967427969279741,1
13347.0,69,1,5.835862815013409,0
13348.0,63,1,5.458563715690134,0
13349.0,10,1,5.514718236994854,0
13350.0,15,2,6.887675013147945,0
13351.0,65,1,5.926766013169045,0
13352.0,59,1,5.988911290320265,0
13354.0,70,1,6.612753146812557,0
13355.0,121,1,6.515749190558129,0
13356.0,79,1,6.645403014442647,0
13357.0,256,1,6.415015122762531,1
13358.0,268,1,6.086842906406214,1
13359.0,63,1,6.088046644954226,0
13362.0,8,4,8.036489318202769,2
13363.0,17,2,6.901234061991872,0
13364.0,70,1,4.9123607248279155,0
13365.0,33,2,7.708127735453272,2
13366.0,49,1,4.045854353061666,0
13368.0,256,2,6.436791188641277,1
13369.0,365,1,5.734247015460021,1
13370.0,371,1,6.62786940372116,1
13372.0,89,1,5.939223435262291,0
13373.0,60,3,8.105684859760789,2
13375.0,88,1,6.658845101030894,0
13376.0,98,3,6.928302726869797,0
13379.0,25,3,6.351862551846838,0
13381.0,31,6,8.199824121839633,2
13382.0,280,1,5.411601408001375,1
13384.0,30,7,8.331569388203366,2
13385.0,329,1,6.283331600299074,1
13388.0,130,2,6.519294769689797,0
13389.0,10,3,6.683310881934879,0
13390.0,74,1,6.30093257288162,0
13391.0,203,1,4.107589788972121,1
13394.0,1,8,7.832418860516229,2
13395.0,184,1,5.7324347172293635,1
13396.0,28,2,7.216702144538598,0
13397.0,72,5,7.342863328186895,2
13398.0,191,1,6.127611266781323,1
13402.0,126,2,6.433309799308897,0
13403.0,17,1,4.330733340286331,0
13404.0,0,2,5.5353243745214,0
13405.0,73,3,6.351672492640208,0
13408.0,1,62,10.244166642215127,3
13410.0,23,5,6.911807059422235,0
13411.0,106,1,5.368542811437534,0
13414.0,133,3,7.238137580965946,0
13416.0,43,2,6.570182436916891,0
13417.0,4,2,6.4643234711171225,0
13418.0,11,18,8.720693878671442,2
13419.0,63,1,5.40294761562612,0
13420.0,149,2,5.080472253685035,1
13421.0,39,2,7.524064610817457,2
13422.0,63,1,7.8737119818711125,2
13425.0,107,3,7.393392317183492,0
13426.0,0,10,8.200376120238847,2
13427.0,18,3,6.369215816648631,0
13428.0,9,1,5.391215548914767,0
13429.0,10,4,6.915525016246498,0
13430.0,18,2,6.5227543440063265,0
13431.0,66,2,7.146850916510274,0
13434.0,73,2,6.282715244436788,0
13435.0,4,7,8.245618036642021,2
13436.0,1,1,5.287711320760812,0
13437.0,13,7,8.134191872452362,2
13439.0,254,1,5.651471118359793,1
13441.0,91,1,5.69588470252906,0
13447.0,22,3,7.030096797837492,0
13448.0,16,6,8.17198652044002,2
13449.0,23,1,5.679762968811981,0
13450.0,26,6,7.623016139787193,2
13451.0,25,5,7.998721746041357,2
13452.0,258,2,6.3818160174060985,1
13453.0,165,2,5.880477118918353,1
13455.0,24,2,6.965401351674954,0
13456.0,17,6,7.477445859614847,2
13458.0,6,14,9.174461349151194,2
13460.0,28,2,5.217324207338505,0
13461.0,38,3,7.27655640271871,0
13462.0,252,1,5.0271645960474665,1
13464.0,57,1,6.515719591185634,0
13466.0,183,1,5.733017599924536,1
13467.0,10,2,6.989067949142608,0
13468.0,1,37,8.64926827413607,2
13470.0,98,2,5.111987788356544,0
13471.0,0,4,7.836993824962504,2
13473.0,60,2,6.048884037975468,0
13474.0,235,1,5.440641241760233,1
13475.0,190,4,7.2673718919667785,1
13476.0,178,2,7.122439147874555,1
13477.0,37,6,7.283159725605137,2
13479.0,200,2,5.71026144075391,1
13481.0,45,5,7.498626071957096,2
13482.0,231,1,5.223809314372975,1
13483.0,65,1,4.951168335262708,0
13484.0,240,1,5.751937516543248,1
13485.0,232,1,6.120824752413689,1
13486.0,77,3,7.024123981607583,0
13487.0,57,3,6.356801864125367,0
13488.0,16,13,9.101564029017187,2
13489.0,104,4,6.110402471179496,0
13491.0,51,10,7.103996177364903,2
13492.0,135,3,7.147433378135437,0
13493.0,274,2,6.429122525704993,1
13494.0,311,1,5.759721626980309,1
13495.0,7,5,7.623578405880983,2
13496.0,10,2,6.483611811351871,0
13497.0,282,2,5.855215178416411,1
13499.0,17,5,7.056270107190766,0
13500.0,22,3,7.062851226189096,0
13501.0,287,1,7.201409482704207,1
13502.0,16,3,5.680172609017068,0
13503.0,70,1,5.383806752563451,0
13504.0,63,1,5.693496420787701,0
13505.0,72,4,8.388138619999735,2
13506.0,315,2,6.130182466419805,1
13507.0,2,4,7.816078353206984,2
13508.0,243,1,4.718230978272105,1
13509.0,8,7,6.888286995786739,2
13510.0,0,4,7.491400044716921,2
13512.0,260,1,5.530262073815315,1
13513.0,126,1,5.328361487896413,0
13514.0,73,1,5.031744257306491,0
13515.0,72,4,6.793600652679757,0
13516.0,20,3,7.2373539466601775,0
13517.0,59,3,7.663604921153483,2
13518.0,85,1,6.492906279563631,0
13519.0,77,1,4.8182634014487995,0
13520.0,58,6,8.195706114352095,2
13521.0,0,3,6.998189956453345,0
13522.0,29,1,4.842611042003125,0
13523.0,32,5,8.285483051435902,2
13524.0,40,5,6.523826588404497,0
13525.0,14,2,6.445370552049637,0
13527.0,33,7,7.735656229758609,2
13529.0,78,2,5.732564276081653,0
13531.0,204,2,6.1837364347551045,1
13532.0,33,1,5.353326249578836,0
13533.0,182,3,5.605029709281564,1
13534.0,1,25,8.677793882270105,2
13536.0,0,7,8.145923691744827,2
13538.0,42,7,7.156059625954846,2
13539.0,85,3,6.449427224173901,0
13544.0,39,2,5.678156927017229,0
13546.0,11,3,6.442524242774538,0
13548.0,95,2,6.527094972292893,0
13549.0,25,7,6.823503726534546,0
13551.0,318,1,4.530446639792155,1
13552.0,65,12,8.227126945747532,2
13555.0,73,4,8.330931080828272,2
13557.0,27,2,6.371714406075083,0
13558.0,5,4,6.406978991069148,0
13560.0,6,1,5.166898027681201,0
13561.0,215,1,4.961865129726826,1
13562.0,81,3,7.495725260414088,2
13563.0,83,2,6.657407526177046,0
13564.0,143,3,7.467382495423682,0
13565.0,18,2,5.485709380155097,0
13566.0,40,2,6.775034985898857,0
13568.0,172,1,5.267084664116938,1
13569.0,16,2,5.926259136982707,0
13570.0,242,1,5.482678508639762,1
13571.0,12,12,7.646506601347098,2
13572.0,205,1,7.233635907747459,1
13573.0,49,2,5.68833037009728,0
13575.0,22,5,6.597241195280628,0
13576.0,9,18,8.812596379192264,2
13577.0,24,4,7.4316550622354,2
13579.0,14,2,6.148553762350757,0
13581.0,308,1,4.77912349311153,1
13583.0,155,1,6.661893102980819,0
13584.0,306,1,4.96563792816552,1
13587.0,63,1,6.570042272924791,0
13588.0,15,9,7.815993677665464,2
13589.0,14,2,5.941880317752221,0
13590.0,10,6,7.592325784791223,2
13591.0,64,3,7.019412926024925,0
13592.0,35,4,5.5172922409900265,0
13593.0,107,5,7.6197634671830015,2
13594.0,52,1,5.986376625559036,0
13596.0,5,2,6.54827640771067,0
13598.0,46,1,5.199435816987919,0
13599.0,0,21,8.547658378883066,2
13600.0,311,1,5.395988393721483,1
13601.0,44,2,6.54293294933599,0
13602.0,64,1,6.063529362008149,0
13603.0,25,1,5.108003959824529,0
13606.0,28,3,5.640274533399819,0
13607.0,39,1,6.520635854990748,0
13610.0,11,7,7.032518341914804,2
13611.0,88,3,7.067149331132387,0
13614.0,23,4,7.384895879352644,2
13615.0,318,1,6.037130789291114,1
13617.0,39,3,6.301116015363744,0
13618.0,173,1,5.183691840706733,1
13621.0,116,1,5.3699401102210045,0
13623.0,30,5,6.618445215404971,0
13626.0,252,1,5.5538506606638975,1
13627.0,58,5,7.402128297855622,2
13629.0,22,11,8.961027368080067,2
13630.0,4,7,7.617159593311352,2
13631.0,99,11,8.029895274358873,2
13632.0,24,5,7.660241549534091,2
13634.0,32,5,7.362746788107369,2
13635.0,67,1,6.977309326313799,0
13636.0,36,5,6.856588292406893,0
13637.0,51,3,6.698884386954646,0
13638.0,15,1,4.817374117263916,0
13639.0,73,1,6.941518821134943,0
13642.0,215,1,5.874368775231734,1
13643.0,30,3,6.254674607635275,0
13644.0,15,4,7.87293521773988,2
13645.0,119,1,5.533784667551078,0
13647.0,9,4,7.426025125637361,2
13649.0,256,2,5.851052393391237,1
13650.0,16,6,7.516074152465826,2
13651.0,34,2,4.55597994179732,0
13652.0,45,3,6.999495457544853,0
13654.0,42,6,7.90408748775984,2
13655.0,113,2,6.83944431779864,0
13656.0,164,2,5.941880317752221,1
13657.0,10,2,5.948400457636955,0
13658.0,9,5,7.878598588006555,2
13659.0,205,2,7.36150248570835,1
13662.0,85,3,6.80101603553803,0
13663.0,178,1,5.249494701850468,1
13666.0,59,3,4.450269224770129,0
13667.0,148,1,5.723650459293667,0
13668.0,2,21,8.758505094148523,2
13669.0,50,2,5.391579997007726,0
13670.0,74,1,5.859931157146132,0
13672.0,300,2,5.233192006587575,1
13673.0,18,2,5.986250980055095,0
13675.0,150,2,6.189946485351331,0
13678.0,151,1,5.453610250954072,1
13680.0,0,4,8.22239787975808,2
13681.0,17,4,6.720015067761323,0
13682.0,186,1,4.102643365036796,1
13684.0,285,1,4.222884350827332,1
13685.0,2,7,8.045729296501372,2
13686.0,182,1,4.290459441148391,1
13689.0,62,1,6.814542897259958,0
13690.0,58,1,5.1547356380700124,0
13692.0,24,3,7.30607491892943,2
13694.0,3,50,11.082767276771584,3
13695.0,30,15,7.826095908379989,2
13697.0,38,1,5.025852259901116,0
13699.0,154,1,5.735216540145732,1
13700.0,25,10,7.725824396937778,2
13703.0,317,1,4.61015772749913,1
13704.0,4,9,7.744595794291895,2
13705.0,7,3,6.569285047698251,0
13706.0,302,1,5.8045022386644325,1
13707.0,266,2,6.693831593776871,1
13708.0,270,1,5.696690720842445,1
13709.0,3,13,8.752905424886302,2
13710.0,31,1,5.201145454795763,0
13711.0,218,2,5.5336266147611175,1
13712.0,246,1,5.437383414671034,1
13715.0,280,5,6.985031085389294,1
13716.0,268,1,4.936486295459933,1
13717.0,31,6,7.276563318324119,2
13718.0,245,2,5.728637675654378,1
13719.0,14,5,6.949549600639115,0
13720.0,116,4,6.685736095329637,0
13721.0,35,1,6.263664893709055,0
13722.0,131,3,7.773346224518516,2
13723.0,216,1,5.302558360805292,1
13725.0,49,8,7.5916396922628975,2
13726.0,38,2,6.985327244577021,0
13727.0,28,2,5.81257708704831,0
13728.0,36,6,6.924750046357999,0
13730.0,135,2,6.624861723262153,0
13731.0,218,2,6.416062123365316,1
13732.0,27,1,6.200225158054739,0
13735.0,24,4,7.967709895959368,2
13736.0,4,2,6.597009266931805,0
13737.0,199,1,5.830708768228588,1
13739.0,17,1,5.384036241950574,0
13740.0,240,1,5.862920695994498,1
13741.0,71,3,6.50642660402637,0
13742.0,16,12,8.049433442786347,2
13743.0,2,7,7.2023633115046515,2
13744.0,94,2,7.053896828321335,0
13745.0,161,1,5.707243146285182,1
13747.0,373,1,4.389498649512583,1
13748.0,95,5,6.855672199111912,0
13750.0,53,5,7.407475465015805,2
13751.0,287,1,5.694573535570891,1
13752.0,123,6,7.0794202555875625,0
13753.0,287,1,6.609699586102796,1
13754.0,151,2,5.647564794657972,1
13755.0,3,9,7.67895087223838,2
13756.0,1,14,8.55458916381921,2
13758.0,11,7,8.068261971187837,2
13759.0,32,2,6.492860854269306,0
13760.0,53,2,5.662231047497966,0
13761.0,49,2,6.976954795783142,0
13762.0,218,1,5.729190278590734,1
13763.0,62,1,7.447727969752915,0
13764.0,70,3,7.328279756761194,0
13767.0,1,37,9.753905752795765,2
13769.0,1,10,7.936485014799888,2
13771.0,63,4,7.876809224383177,2
13772.0,33,3,7.032738994075221,0
13774.0,81,1,5.846438775057725,0
13777.0,0,33,10.165011464005927,2
13778.0,102,1,5.191288793789513,0
13780.0,6,2,5.888905658780245,0
13781.0,250,1,4.858571324462998,1
13782.0,12,6,6.816735880594968,0
13784.0,9,11,7.809456093748633,2
13786.0,366,1,5.444147814759576,1
13787.0,75,2,5.736701321413311,0
13790.0,3,1,5.857361562584502,0
13791.0,127,2,7.324489979348532,0
13792.0,65,2,5.280916851867869,0
13798.0,0,57,10.522849593441716,3
13799.0,116,2,6.5364886784538845,0
13800.0,309,1,6.32672176017265,1
13801.0,66,1,5.786283696167945,0
13802.0,138,3,8.433902882657025,2
13803.0,254,1,5.627872880555851,1
13804.0,30,7,7.8773175472322325,2
13805.0,51,2,6.830442175879467,0
13806.0,63,1,5.550553592065519,0
13807.0,366,1,4.732683506287051,1
13808.0,5,5,7.466605059322925,2
13809.0,304,1,5.0501764687167885,1
13810.0,28,3,7.313227053734746,2
13811.0,183,3,6.703801422061068,1
13812.0,41,3,6.29156913955832,0
13813.0,39,4,7.221002753764198,2
13814.0,91,2,7.365256072504094,0
13815.0,21,4,8.301114624224146,2
13816.0,23,2,6.3503096345809205,0
13817.0,28,2,5.950590467898009,0
13819.0,301,3,7.039967051290641,1
13821.0,144,2,5.957494027536828,0
13822.0,5,2,6.450470422144176,0
13823.0,18,2,6.865536476045727,0
13824.0,32,5,7.438348235303808,2
13826.0,175,1,5.249652194566756,1
13827.0,57,3,6.023568651008515,0
13828.0,21,1,5.349438146055751,0
13831.0,15,6,7.69802463305743,2
13832.0,18,1,3.9740583963475986,0
13833.0,158,1,5.955319100471629,1
13835.0,24,4,6.728114126692287,0
13837.0,211,2,5.606684030192651,1
13838.0,5,4,6.540640312882445,0
13841.0,252,1,4.454347296253507,1
13842.0,58,9,8.127587652841866,2
13844.0,10,1,5.893355453997663,0
13845.0,64,1,5.749329289612172,0
13846.0,24,3,6.763954190227071,0
13848.0,91,3,7.135687347028144,0
13849.0,51,2,7.338855644682132,0
13850.0,128,1,7.375556484672672,0
13851.0,95,3,7.883242790261331,2
13853.0,56,1,6.994978300240205,0
13854.0,8,25,9.000917263426343,2
13856.0,168,3,5.964863865310803,1
13858.0,56,1,5.38068045697316,0
13859.0,325,1,5.309059463079938,1
13860.0,0,5,7.1284157500025405,2
13862.0,17,8,7.700910677173299,2
13863.0,247,1,5.726130878319963,1
13865.0,57,4,6.219715035790337,0
13866.0,73,1,4.988185165258664,0
13867.0,30,3,6.923914020481024,0
13868.0,6,2,8.068885298365506,2
13869.0,122,4,8.04107490570398,2
13870.0,1,8,7.927302715053892,2
13871.0,22,13,8.764717111455825,2
13873.0,119,3,5.967684018442578,0
13874.0,357,1,6.294250726074389,1
13875.0,53,5,7.488735499171278,2
13876.0,63,1,4.8178592793984425,0
13877.0,85,1,4.772716457199891,0
13878.0,54,1,7.156589968584206,0
13880.0,20,13,8.077375740386112,2
13881.0,3,20,9.75036667561313,2
13882.0,2,5,7.083496902081326,2
13883.0,10,5,7.891884082485146,2
13884.0,6,5,6.670259221443527,0
13885.0,188,2,6.230087669270578,1
13886.0,70,1,5.499460677582579,0
13887.0,203,1,5.859503349652977,1
13888.0,119,2,6.407919050015748,0
13889.0,92,1,6.03524216945387,0
13890.0,0,10,7.54158229904591,2
13892.0,26,4,6.4520016347056774,0
13893.0,297,1,6.711862042158088,1
13894.0,23,3,6.337922474636114,0
13895.0,27,4,7.860983349863101,2
13897.0,49,1,5.743515876874802,0
13898.0,325,1,5.055799846050629,1
13899.0,15,2,5.9649152118744455,0
13900.0,182,3,6.609281855452135,1
13901.0,71,5,7.961439934295112,2
13904.0,36,2,5.810062567373411,0
13908.0,79,4,7.770877274716226,2
13911.0,56,9,7.856284714098846,2
13914.0,11,2,6.441663986556317,0
13917.0,49,2,5.609618304598452,0
13918.0,49,2,7.101544167216986,0
13919.0,58,2,5.955345020301596,0
13922.0,351,1,5.1547356380700124,1
13923.0,53,1,5.864000425598742,0
13924.0,1,6,7.517439325540823,2
13925.0,92,4,6.520989248306457,0
13926.0,22,1,5.415433513216716,0
13927.0,74,1,5.857904582646717,0
13928.0,10,4,6.143262461351643,0
13929.0,168,2,6.737737716644347,1
13930.0,57,2,5.824051307047146,0
13931.0,95,2,7.121680471486267,0
13932.0,294,1,5.731397641689174,1
13933.0,108,2,6.413114635600407,0
13934.0,263,1,6.8277375709961055,1
13936.0,179,1,5.933782466766897,1
13937.0,168,1,5.074235875505851,1
13938.0,34,1,4.2857910267930555,0
13939.0,22,3,6.344846575345921,0
13940.0,16,4,6.73356854461668,0
13941.0,21,5,8.539729334154528,2
13946.0,78,3,6.332515570780452,0
13947.0,64,1,4.517431271680085,0
13948.0,360,1,4.634728988229636,1
13949.0,2,6,7.794954939211736,2
13950.0,10,4,6.61480602592395,0
13951.0,175,3,6.5153791354156905,1
13952.0,217,2,8.087047303147697,1
13953.0,6,7,8.16527264169811,2
13954.0,1,2,6.088863453095115,0
13955.0,153,2,5.780620051380789,1
13956.0,4,5,6.934806084458451,0
13959.0,78,3,6.3955954322030095,0
13960.0,20,2,5.443369638247176,0
13962.0,21,2,5.139028508864655,0
13963.0,307,4,6.500598741212994,1
13967.0,145,1,4.403054001865957,1
13969.0,6,18,9.111065744122175,2
13971.0,18,8,7.922717806819661,2
13972.0,70,2,5.253581472706645,0
13973.0,286,1,5.582367852765768,1
13974.0,48,1,6.027290080077415,0
13975.0,30,6,7.834898904574059,2
13976.0,206,1,5.8832666766299955,1
13978.0,14,2,5.287205861793318,0
13979.0,72,1,6.769492711981713,0
13980.0,59,1,5.304001183016334,0
13982.0,38,4,7.535195255760907,2
13983.0,29,12,7.864969120264265,2
13984.0,26,5,6.8260136289229445,0
13985.0,3,15,8.862360374336811,2
13986.0,16,1,5.7728731191409945,0
13988.0,19,6,8.330612979409075,2
13989.0,65,2,7.144470319606423,0
13990.0,212,1,5.7439642642890325,1
13991.0,11,6,6.753402912150755,0
13992.0,29,1,4.354141431184346,0
13993.0,42,9,8.151148776464021,2
13994.0,3,6,7.746793407219949,2
13995.0,14,5,7.240427447338227,2
13999.0,9,12,8.269452085493503,2
14000.0,210,1,6.456235761113554,1
14001.0,45,3,7.622703089500935,2
14002.0,133,2,6.274253417348632,0
14004.0,42,7,8.430248721279204,2
14005.0,9,5,7.964058356660503,2
14006.0,115,3,6.870250692440862,0
14009.0,197,2,6.546225713269575,1
14012.0,277,1,5.7984864101254985,1
14013.0,109,3,6.161249514897758,0
14014.0,76,1,6.226892337255411,0
14015.0,52,1,6.8225676924206855,0
14016.0,161,4,8.376138714077541,2
14019.0,46,3,7.260248491657529,0
14020.0,16,2,6.467388118864708,0
14021.0,154,3,6.45031243178126,0
14022.0,224,1,6.089044875446846,1
14023.0,6,2,6.371731498193053,0
14024.0,121,2,5.795145480670174,0
14027.0,60,1,4.661739537475985,0
14029.0,62,2,6.149877558850261,0
14030.0,17,8,7.766878655799901,2
14031.0,6,19,9.757759800051202,2
14032.0,1,11,7.998533628991687,2
14034.0,21,3,6.481301440435488,0
14035.0,28,5,7.264744173633186,2
14036.0,284,1,6.441982686264217,1
14037.0,175,2,4.998562712861987,1
14038.0,77,3,7.353325324586606,0
14039.0,32,1,5.0317442573064906,0
14040.0,40,12,8.193101597373525,2
14041.0,265,1,4.958710221231336,1
14044.0,26,4,6.48283208421685,0
14045.0,108,4,7.415024586545351,2
14046.0,283,1,5.049791902630777,1
14047.0,8,5,7.177484661947137,2
14048.0,304,1,6.018422883689063,1
14049.0,16,4,8.645185270331435,2
14050.0,31,2,6.616546996753798,0
14051.0,0,23,9.655756055028828,2
14052.0,19,1,5.422126652274323,0
14053.0,123,2,5.565477803279021,0
14054.0,64,1,4.53753353727228,0
14055.0,105,1,6.588431169193958,0
14056.0,0,23,9.013796150895738,2
14057.0,23,17,8.735357969180969,2
14059.0,266,1,5.218191322068752,1
14060.0,4,19,8.722811264760628,2
14062.0,9,12,9.255872854706382,2
14064.0,28,5,7.211364832983292,2
14066.0,266,1,5.034026246886832,1
14067.0,63,2,5.928790952579924,0
14068.0,319,1,5.586686702779954,1
14071.0,3,8,7.272273384756895,2
14073.0,31,1,5.024143644121048,0
14075.0,4,3,6.849341960431477,0
14076.0,128,1,4.815998211579652,0
14077.0,40,5,6.2154477458196355,0
14078.0,101,6,6.956897762032364,0
14079.0,124,1,5.929855065476291,0
14080.0,32,1,3.8416005411316,0
14081.0,301,2,6.84110252442736,1
14082.0,364,1,5.2108513407667605,1
14083.0,3,9,6.926998926548841,2
14085.0,1,18,8.40055599903064,2
14087.0,2,1,5.275151088516197,0
14088.0,9,13,10.829586228889369,2
14089.0,56,1,5.087596335232384,0
14090.0,324,1,4.34795265434013,1
14092.0,7,14,8.313339881248881,2
14093.0,11,1,6.095486667514328,0
14096.0,3,17,11.084689916963537,2
14098.0,36,1,4.999574346736831,0
14099.0,15,11,8.040823743271407,2
14100.0,137,1,5.277604324950495,0
14101.0,73,6,8.695806213421232,2
14102.0,4,5,7.216180712571818,2
14104.0,154,2,5.380864627515602,1
14105.0,238,1,7.144588695022355,1
14107.0,51,7,7.902572492717126,2
14108.0,30,2,6.395111336409363,0
14109.0,72,1,4.978112102390695,0
14110.0,3,12,8.645436878735076,2
14111.0,13,4,6.54225579881702,0
14112.0,22,7,7.978019532134758,2
14113.0,3,4,7.518292292095946,2
14114.0,273,2,5.959793265151517,1
14116.0,19,5,7.2325452572578,2
14117.0,143,1,4.51085950651685,1
14121.0,3,4,7.930619790211972,2
14124.0,83,1,6.041634711020558,0
14125.0,10,3,7.916234961051038,2
14126.0,7,3,6.56121452452395,0
14127.0,122,3,6.566264470368445,0
14128.0,60,2,6.459121675472594,0
14129.0,1,5,7.025413862450224,0
14130.0,318,1,6.183860189473411,1
14132.0,1,11,8.185079841032296,2
14133.0,129,3,6.4079355343926805,0
14135.0,1,15,8.453467140135627,2
14138.0,1,2,6.890995617166797,0
14139.0,45,1,6.032654473932845,0
14140.0,3,2,6.841668893854277,0
14141.0,2,4,6.820158276001622,0
14142.0,372,1,5.745595977469612,1
14143.0,133,1,4.760463070394127,0
14145.0,46,4,8.227696139552007,2
14146.0,8,5,8.340933226000878,2
14147.0,77,2,6.182911011678937,0
14148.0,233,1,5.063860055333554,1
14149.0,220,1,6.103944658191983,1
14150.0,35,2,6.49169423166057,0
14152.0,74,2,6.433406222026163,0
14154.0,238,2,7.205353028221294,1
14155.0,265,1,4.785406236291025,1
14156.0,9,55,11.673177181281428,3
14157.0,19,2,6.072767998172017,0
14158.0,39,1,6.231779816930511,0
14159.0,19,11,8.454042506787907,2
14161.0,215,3,7.013483726944571,1
14162.0,173,2,5.67112153241664,1
14163.0,86,4,7.802581283035999,2
14164.0,70,2,7.398033237980444,0
14165.0,275,1,4.816564990267753,1
14167.0,38,4,6.355829844330721,0
14171.0,97,1,5.899321845543751,0
14173.0,10,4,6.1133281348648225,0
14174.0,32,1,4.908676393786758,0
14175.0,59,3,8.078160958464125,2
14176.0,296,4,6.359400843323733,1
14177.0,85,4,6.328668658700502,0
14178.0,8,7,7.391372077147292,2
14179.0,40,2,6.580333958961338,0
14180.0,10,25,8.465798839290947,2
14184.0,66,1,6.1178548779353035,0
14185.0,330,1,5.291544482260608,1
14188.0,30,6,7.628206294069428,2
14189.0,1,15,8.44571437538519,2
14191.0,1,13,8.452283401366893,2
14193.0,67,2,6.750387764017586,0
14194.0,4,21,9.337018836838048,2
14195.0,201,2,6.920671504248683,1
14196.0,106,1,5.818657582682612,0
14198.0,17,4,6.554503042320907,0
14199.0,217,1,5.2278949022514904,1
14201.0,59,7,6.617991040326031,0
14204.0,1,1,5.087781503272909,0
14205.0,16,2,6.147827064731841,0
14206.0,238,1,5.796543954737512,1
14208.0,94,1,5.0287371294602385,0
14209.0,10,6,7.637441696132993,2
14210.0,105,6,7.553202700664662,2
14211.0,52,9,7.715168205670426,2
14212.0,89,1,6.976796149317125,0
14214.0,30,5,6.913120858480547,0
14215.0,11,6,7.490373052597007,2
14216.0,2,4,7.517683880791149,2
14217.0,1,17,7.603887998382448,2
14218.0,42,1,5.1386179877903615,0
14219.0,3,1,4.510199948396864,0
14220.0,246,2,6.45110213410454,1
14221.0,41,9,8.141422798643111,2
14222.0,176,1,6.528206424753791,1
14223.0,91,3,6.89985414708588,0
14224.0,109,4,6.957611541333566,0
14226.0,28,5,7.711186335546904,2
14227.0,25,10,8.117300528356548,2
14229.0,51,3,7.344848244770613,2
14231.0,183,3,6.831640679513165,1
14232.0,42,5,7.625141310661702,2
14233.0,48,4,7.288736419398735,2
14234.0,21,4,6.654745128061633,0
14235.0,74,5,8.053842581674434,2
14236.0,80,2,6.198194123153937,0
14237.0,372,1,5.087596335232384,1
14238.0,325,1,4.996198246298486,1
14239.0,42,11,7.775632775640216,2
14240.0,29,2,6.792725948397371,0
14241.0,183,1,5.369241704884735,1
14242.0,234,2,5.640310051700627,1
14243.0,8,10,7.859324347661553,2
14245.0,219,2,7.435113483382488,1
14246.0,110,3,7.296453945912696,0
14247.0,277,1,4.925585628056507,1
14248.0,317,1,5.715645167198713,1
14250.0,6,3,7.552263533935522,2
14251.0,1,5,7.965788599152331,2
14256.0,259,2,6.8773579252545485,1
14257.0,63,5,8.039389621570026,2
14258.0,8,9,9.447069618390275,2
14259.0,141,1,4.795790545596741,1
14261.0,50,2,7.060004151519799,0
14262.0,7,8,7.870635660430322,2
14264.0,154,2,5.814040975576219,1
14265.0,108,2,6.275100946851013,0
14267.0,162,3,7.3246481738226015,0
14270.0,331,1,6.201826764057459,1
14271.0,225,1,4.730215674962316,1
14272.0,73,2,6.0844082927507195,0
14273.0,50,4,6.329667428156979,0
14276.0,98,3,7.021744460399267,0
14277.0,14,3,8.346926679702795,2
14280.0,196,1,4.905571030847647,1
14282.0,2,15,8.224254661298708,2
14284.0,30,2,6.390660042202551,0
14285.0,20,4,7.555387177088957,2
14286.0,23,3,8.440258149942116,2
14287.0,7,3,5.179702735211794,0
14288.0,212,1,6.05818817915089,1
14289.0,8,6,6.815925037163848,0
14290.0,10,5,7.747445704647496,2
14291.0,1,11,8.264685193972111,2
14292.0,7,9,8.491450677872692,2
14293.0,2,4,6.954218929392177,0
14295.0,39,1,5.119190700650601,0
14297.0,17,4,7.174976957856922,2
14298.0,7,44,10.849886450287096,3
14299.0,7,9,8.285669625656425,2
14300.0,18,1,3.7887247890836524,0
14301.0,116,1,6.463247841809304,0
14304.0,222,1,5.9518137414781895,1
14305.0,70,3,7.528310261099659,2
14306.0,50,2,7.646984197329087,2
14307.0,88,6,8.005273636192019,2
14309.0,7,9,7.763671607732549,2
14311.0,242,1,5.740628575776864,1
14312.0,46,6,7.385596861065875,2
14314.0,106,1,4.795790545596741,0
14315.0,44,6,7.816872341508149,2
14317.0,64,1,6.233586857019973,0
14320.0,206,2,6.17126208791851,1
14321.0,10,5,7.334166151605764,2
14323.0,114,2,6.406978991069148,0
14326.0,241,1,5.219544685382641,1
14327.0,162,1,5.745084354013307,1
14329.0,16,7,8.520356183877372,2
14331.0,123,2,6.139151525006747,0
14332.0,22,3,6.7653964676596825,0
14333.0,67,1,6.031165913959534,0
14334.0,16,8,7.845106670027843,2
14335.0,15,2,6.151156985841575,0
14336.0,16,4,7.387653544460817,2
14338.0,160,2,6.3787996283436765,1
